,Product Name,Price,Brand,Categories,Product Sold,Stock,Rating,5 Start,4 Start,3 Start,2 Start,1 Start,Total Rating,No of Comments,Image and Video
0,Hàng Mới Về Nồi Cơm Điện Mini Thông Minh Tự Động Chống Dính Đa Năng Cho 1-2 Người,₫161.613 - ₫378.488,None,Thiết Bị Điện Gia Dụng/Bếp điện/Nồi cơm điện & Nồi hấp,12,20520,4.3,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),4,Có Bình luận (0),Có hình ảnh / video (0)
