,Product Name,Price,Brand,Categories,Product Sold,Stock,Rating,5 Start,4 Start,3 Start,2 Start,1 Start,Total Rating,No of Comments,Image and Video
0,Dép Đi Biển Đế Dày Mẫu Mới Nổi Tiếng Năm 2022 Thời Trang Mùa Hè Dành Cho Bạn Nữ,₫156.000,None,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,"1,1k",None,4.8,5 Sao (330),4 Sao (26),3 Sao (13),2 Sao (7),1 Sao (5),381,Có Bình luận (228),Có hình ảnh / video (202)
1,Giày LOLITA Giày Da Ren Hoa Đế Thấp 3CM Phong Cách Nhật Bản,₫230.000,None,Giày Dép Nữ/Giày Đế Bằng/Giày Lười,17,42,5.0,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),7,Có Bình luận (0),Có hình ảnh / video (0)
2,Giày Nơ Mũi Vuông Siêu Hót Kèm Hình Thật a5,₫69.000,None,Giày Dép Nữ/Giày Đế Bằng/Giày Lười,"2,2k",7602,4.9,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),985,Có Bình luận (0),Có hình ảnh / video (0)
3,"Giày thể thao nữ, giày sneaker XIUXIAN thông hơi, đi thể dục thao êm chân tôn dáng SPN12",₫56.000,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,458,528,4.9,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),124,Có Bình luận (0),Có hình ảnh / video (0)
4,"[FREE SHIP] Giày JorDan cổ thấp panda màu đen nam nữ, Giày JD 1 Low bóng rổ bản đẹp full",₫145.000,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,623,3492,5.0,5 Sao (5),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),5,Có Bình luận (5),Có hình ảnh / video (5)
5,Giày Sandal Nhựa Đế Bằng Hở Ngón Thiết Kế Đục Lỗ Thời Trang Mùa Hè Hàng Mới 2022,₫124.725,None,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,200,3317,4.9,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),50,Có Bình luận (0),Có hình ảnh / video (0)
6,Dép Nữ Choose Thời Trang Chữ H mẫu Hot 2018,₫18.000,None,Giày Dép Nữ/Giày Cao Gót,"36,1k",195,4.8,"5 Sao (8,9k)",4 Sao (496),3 Sao (229),2 Sao (88),1 Sao (109),"9,8k","Có Bình luận (5,4k)","Có hình ảnh / video (4,2k)"
7,Atikota Giày Da Mũi Vuông Đế Dày Đính Ngọc Trai Thời Trang Dành Cho Học Sinh,₫199.000 - ₫243.200,atikota,Giày Dép Nữ/Giày Đế Bằng/Giày Sục & Giày Búp Bê,485,None,4.9,5 Sao (165),4 Sao (13),3 Sao (2),2 Sao (2),1 Sao (1),183,Có Bình luận (126),Có hình ảnh / video (105)
8,Giày sandal quai ngang bèo nhún cao gót 5cm - Giày dép nữ Bibop N5,₫95.000,None,Giày Dép Nữ/Giày Cao Gót,227,10774,4.7,5 Sao (40),4 Sao (2),3 Sao (3),2 Sao (2),1 Sao (0),47,Có Bình luận (25),Có hình ảnh / video (17)
9,[MÃ FAGREEN 5051 GIẢM 10% TỐI ĐA 30K ĐƠN TỪ 99K] Freeship Dép Nữ Đế Xuồng Cao 7p Êm Chân Nơ Bản To Siêu Xinh,₫149.000,None,Giày Dép Nữ/Giày Đế Xuồng,738,662,4.9,5 Sao (222),4 Sao (7),3 Sao (4),2 Sao (1),1 Sao (2),236,Có Bình luận (141),Có hình ảnh / video (111)
10,"Giày Sục Thể Thao Nữ Thêu Chữ N, Bata Đạp Gót Đế Bánh Mì 3cm MEDIAVN",₫99.500,None,Giày Dép Nữ/Giày Đế Bằng/Giày Sục & Giày Búp Bê,"3,2k",40755,4.7,5 Sao (508),4 Sao (39),3 Sao (15),2 Sao (14),1 Sao (17),593,Có Bình luận (249),Có hình ảnh / video (182)
11,Giày Thể Thao Nữ Giá Tốt,₫38.900 - ₫40.900,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,250,99839,4.7,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),58,Có Bình luận (0),Có hình ảnh / video (0)
12,Guốc (dép) nữ cao gót mũi nhọn quai ngang mica mềm trong suốt gót nhọn cao 9p [m6],₫129.000,None,Giày Dép Nữ/Giày Cao Gót,"9,4k",9860,4.9,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),"2,9k",Có Bình luận (0),Có hình ảnh / video (0)
13,"Giày cao gót bản ngang 5, 7 phân bít gót LT (SD008)",₫81.000,None,Giày Dép Nữ/Giày Cao Gót,"8,3k",1568,4.9,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),"3,3k",Có Bình luận (0),Có hình ảnh / video (0)
14,[MÃ GIẢM GIÁ 15K] Giày cao gót nữ 7p đế vuông quai ngang cao cấp | Giày Sandal cao gót YUKIBLOOM,₫25.800 - ₫129.000,None,Giày Dép Nữ/Giày Cao Gót,"3,3k",1499612,4.8,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),"1,4k",Có Bình luận (0),Có hình ảnh / video (0)
15,"Guốc nữ 3 phân DILY tiện lợi gót vuông, giày sandal nữ mũi vuông quai mảnh êm chân 3cm_AA0278",₫219.000,DILY,Giày Dép Nữ/Giày Cao Gót,"1,2k",658,4.9,5 Sao (368),4 Sao (31),3 Sao (9),2 Sao (2),1 Sao (0),410,Có Bình luận (253),Có hình ảnh / video (220)
16,Giày nữ thể thao Fashion cúc Chữ M giá rẻ êm chân mới về,₫49.000,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,"1,8k",875,4.8,5 Sao (610),4 Sao (46),3 Sao (18),2 Sao (10),1 Sao (7),691,Có Bình luận (408),Có hình ảnh / video (325)
17,"Giày cao gót nữ mã BBC4 gót cao 5p 7p da mềm mũi nhọn êm chân phù hợp công sở, học sinh, sinh viên",₫74.000,None,Giày Dép Nữ/Giày Cao Gót,"2,2k",198648,4.9,5 Sao (808),4 Sao (40),3 Sao (10),2 Sao (3),1 Sao (8),869,Có Bình luận (565),Có hình ảnh / video (469)
18,"Giày cao gót nữ đế vuông, sandal nữ 5p quai vải voan mã H36",₫125.000,None,Giày Dép Nữ/Giày Cao Gót,"2,8k",None,4.9,5 Sao (866),4 Sao (59),3 Sao (12),2 Sao (4),1 Sao (2),943,Có Bình luận (588),Có hình ảnh / video (484)
19,Giày Nữ Đạp Gót Buộc Dây Hở Mũi Cao Cấp Thời Trang Phong Cách Hàn Quốc Mediavn,₫109.500,None,Giày Dép Nữ/Giày Đế Bằng/Giày Sục & Giày Búp Bê,"2,2k",82336,4.8,5 Sao (698),4 Sao (48),3 Sao (18),2 Sao (9),1 Sao (13),786,Có Bình luận (450),Có hình ảnh / video (377)
20,GIẦY CV ĐẾ ĐỘN TĂNG CHIỀU CAO MỚI nic nic,₫49.000 - ₫99.000,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,"12,7k",2550,4.9,5 Sao (6k),4 Sao (407),3 Sao (91),2 Sao (34),1 Sao (53),"6,6k","Có Bình luận (4,4k)","Có hình ảnh / video (3,6k)"
21,"Dép bánh mì, dép kẹp cao su siêu nhẹ cho nữ hình trái cây",₫51.000,None,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,141,52,4.8,5 Sao (32),4 Sao (3),3 Sao (0),2 Sao (2),1 Sao (0),37,Có Bình luận (15),Có hình ảnh / video (10)
22,Giày sục cao gót nữ 3 phân guốc nữ mũi vuông gắn đá da mềm sang chảnh HIBEE,₫185.000,None,Giày Dép Nữ/Giày Cao Gót,385,7158,4.9,5 Sao (130),4 Sao (5),3 Sao (3),2 Sao (2),1 Sao (1),141,Có Bình luận (105),Có hình ảnh / video (89)
23,"Giày thể thao nữ, giày sneaker chữ M hoa cúc, thông hơi đế cao su siêu mềm",₫56.000,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,4k,1101,4.8,5 Sao (1k),4 Sao (117),3 Sao (35),2 Sao (13),1 Sao (19),"1,2k",Có Bình luận (674),Có hình ảnh / video (502)
24,"Giày nữ XKC2 Big size 40 41 42 43, giày cao gót đế vuông 5 phân big size ngoại cỡ",₫98.000,None,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,"1,8k",6783,4.8,5 Sao (618),4 Sao (27),3 Sao (18),2 Sao (3),1 Sao (10),676,Có Bình luận (419),Có hình ảnh / video (342)
25,Giày nữ sandal Quai Chéo Bảng To Mã S15 Phong Cách Trẻ Trung Trend 2020,₫55.000,None,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,"3,6k",996432,4.8,"5 Sao (1,2k)",4 Sao (108),3 Sao (39),2 Sao (13),1 Sao (10),"1,3k",Có Bình luận (818),Có hình ảnh / video (662)
26,Giày sục cao gót nữ 3 phân guốc nữ mũi vuông gắn đá da mềm sang chảnh HIBEE,₫185.000,None,Giày Dép Nữ/Giày Cao Gót,385,7158,4.9,5 Sao (130),4 Sao (5),3 Sao (3),2 Sao (2),1 Sao (1),141,Có Bình luận (105),Có hình ảnh / video (89)
27,"HNT401 Dép cao su mềm quai ngang vằn chống trơn trượt đi trong nhà, hàng ord rẻ",₫59.000,None,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,"1,6k",125,4.9,5 Sao (577),4 Sao (46),3 Sao (15),2 Sao (3),1 Sao (2),643,Có Bình luận (420),Có hình ảnh / video (382)
28,Dép Sandal nữ phiên bản giới hạn - Quai ngang Collection,₫198.000,None,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,"1,9k",5596,4.9,5 Sao (501),4 Sao (27),3 Sao (7),2 Sao (1),1 Sao (4),540,Có Bình luận (337),Có hình ảnh / video (266)
29,Dép lê nơ  D10 đơn giản thanh lịch,₫35.000,None,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,13,83,5.0,5 Sao (3),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),3,Có Bình luận (1),Có hình ảnh / video (0)
30,Sandal got to siêu êm dễ mang 9p + 12p,₫149.000,None,Giày Dép Nữ/Giày Cao Gót,257,207,4.9,5 Sao (100),4 Sao (4),3 Sao (1),2 Sao (1),1 Sao (1),107,Có Bình luận (62),Có hình ảnh / video (42)
31,Sandal got to siêu êm dễ mang 9p + 12p,₫149.000,None,Giày Dép Nữ/Giày Cao Gót,257,207,4.9,5 Sao (100),4 Sao (4),3 Sao (1),2 Sao (1),1 Sao (1),107,Có Bình luận (62),Có hình ảnh / video (42)
32,Giày Cao Gót Đế Vuông Bít Mũi Phối Dây 5 PHÂN Mã A8,₫85.000 - ₫95.000,None,Giày Dép Nữ/Giày Cao Gót,"20,7k",51616,4.8,"5 Sao (7,3k)",4 Sao (625),3 Sao (248),2 Sao (61),1 Sao (97),"8,3k","Có Bình luận (5,3k)","Có hình ảnh / video (4,4k)"
33,FREE SHIP giày cao gót / sandal cao gót 5p gót vuông mũi nhọn 009,₫90.000,None,Giày Dép Nữ/Giày Cao Gót,"1,9k",99614,4.8,5 Sao (723),4 Sao (52),3 Sao (17),2 Sao (7),1 Sao (8),807,Có Bình luận (433),Có hình ảnh / video (364)
34,[MÃ GIẢM GIÁ 15K] Giày cao gót nữ 7p đế vuông quai ngang cao cấp | Giày Sandal cao gót YUKIBLOOM,₫25.800 - ₫129.000,None,Giày Dép Nữ/Giày Cao Gót,"3,3k",1499612,4.8,"5 Sao (1,2k)",4 Sao (82),3 Sao (31),2 Sao (13),1 Sao (22),"1,4k",Có Bình luận (803),Có hình ảnh / video (615)
35,"Giày thể thao bata nữ ulzzang cv cổ cao hình gấu full box, giày học sinh đế bằng vải canvas",₫79.000 - ₫119.000,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,3k,17554,4.9,"5 Sao (1,4k)",4 Sao (109),3 Sao (19),2 Sao (6),1 Sao (7),"1,5k",Có Bình luận (944),Có hình ảnh / video (755)
36,"[Hàng mới về] Giày alphabounce giày neaker thể thao nam nữ full 5 màu( ghi hồng, ghi vàng, ghi xanh, đen trắng, đen full",₫225.000,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,"1,2k",22229,4.8,5 Sao (353),4 Sao (24),3 Sao (10),2 Sao (3),1 Sao (4),394,Có Bình luận (226),Có hình ảnh / video (199)
37,"✅[ Full Box + Bill 🌺]Giày LV Louis Vuitton Trainer Black White, Giày Sneaker LV Nam Nữ 2 Phiên Bản Phiên Bản Màu Sắc",₫275.000,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,"1,5k",31811,4.8,5 Sao (47),4 Sao (4),3 Sao (0),2 Sao (3),1 Sao (0),54,Có Bình luận (33),Có hình ảnh / video (17)
38,Giày thể thao nữ loang màu phong cách năng động chất vải canvas cao cấp LAVASA G011 - amynguyen8302,₫137.900,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,3,13997,5.0,5 Sao (2),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),2,Có Bình luận (1),Có hình ảnh / video (1)
39,Giày cao gót nữ 3p đế xuồng LUNASHOES 24801 da bò thật mềm mũi tròn có nơ êm chân làm quà tặng cho mẹ,₫189.000 - ₫199.000,LUNA SHOES,Giày Dép Nữ/Giày Đế Xuồng,570,121,4.9,5 Sao (189),4 Sao (7),3 Sao (2),2 Sao (0),1 Sao (0),198,Có Bình luận (126),Có hình ảnh / video (98)
40,GIÀY MŨI VUÔNG [DA THẬT] DA MỀM - CÔNG SỞ TIẾP VIÊN HÀNG KHÔNG NỮ FFAN STORE,₫440.000 - ₫470.000,None,Giày Dép Nữ/Giày Đế Bằng/Giày Lười,930,407,4.9,5 Sao (296),4 Sao (10),3 Sao (3),2 Sao (2),1 Sao (3),314,Có Bình luận (180),Có hình ảnh / video (131)
41,"Giày Sandal Nữ Ulzzang Vintage, Dép Quai Hậu Xỏ Ngón Dây Mảnh Đan Chéo Đế Cao Su Cao Cấp Hàn Quốc - Iclass_shoes",₫85.000,None,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,"1,8k",420,4.6,5 Sao (419),4 Sao (44),3 Sao (28),2 Sao (7),1 Sao (20),518,Có Bình luận (354),Có hình ảnh / video (279)
42,Giày Mũi Nhọn Phối Dây Hở Gót Cao 5cm mã LNC4,₫74.000,None,Giày Dép Nữ/Giày Cao Gót,261,19759,4.9,5 Sao (95),4 Sao (6),3 Sao (3),2 Sao (0),1 Sao (0),104,Có Bình luận (74),Có hình ảnh / video (55)
43,Giày Oxford Nữ Đế Bệt Đế Cao 3CM Phong Cách Nhật Bản J&K,₫260.000,None,Giày Dép Nữ/Giày Đế Bằng/Giày Lười,3,1,5.0,5 Sao (2),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),2,Có Bình luận (1),Có hình ảnh / video (1)
44,"Giày nữ văn phòng cao gót, giày da mũi nhọn đế vuông 4p 4 màu đen, trắng, nâu, kem - M50",₫199.000 - ₫229.000,None,Giày Dép Nữ/Giày Cao Gót,145,104,5.0,5 Sao (0),4 Sao (0),3 Sao (0),2 Sao (0),1 Sao (0),57,Có Bình luận (0),Có hình ảnh / video (0)
45,Dép trung niên nữ chất liệu da mềm cao cấp size 36-41 đủ 3 màu - Vincent Shop,₫157.000,None,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,"1,5k",870,5.0,5 Sao (573),4 Sao (13),3 Sao (5),2 Sao (0),1 Sao (2),593,Có Bình luận (377),Có hình ảnh / video (322)
46,(HÀNG SẴN) Xả hàng giày nữ trắng xanh đen hồng QCCC,₫150.000,None,Giày Dép Nam/Giày Thể Thao/ Sneakers,314,798,5.0,5 Sao (118),4 Sao (4),3 Sao (1),2 Sao (0),1 Sao (0),123,Có Bình luận (52),Có hình ảnh / video (25)
